name,url,address,airport,distance,unit,rating,lat,long
Les Marronniers,https://www.tripadvisor.com/Hotel_Review-g187147-d12687610-Reviews-Les_Marronniers-Paris_Ile_de_France.html,"1er Etage, 78 Rue d'Assas, 75006 Paris France",Orly Field,11,mi,3.0,48.8447088,2.3324408
Suites Albany and Spa,https://www.tripadvisor.com/Hotel_Review-g187147-d5585307-Reviews-Suites_Albany_and_Spa-Paris_Ile_de_France.html,"6 rue du 29 Juillet, 75001 Paris France",Orly Field,10,mi,1.0,48.8649313,2.330531
Maison Montespan,https://www.tripadvisor.com/Hotel_Review-g187147-d23275631-Reviews-Maison_Montespan-Paris_Ile_de_France.html,"11 avenue de Montespan, 75116 Paris France",Orly Field,10,mi,3.0,48.86515,2.278533
Apartments Ws Tour Eiffel - Saint-charles,https://www.tripadvisor.com/Hotel_Review-g187147-d23012500-Reviews-Apartments_Ws_Tour_Eiffel_Saint_charles-Paris_Ile_de_France.html,"96 Rue Saint-charles 15º Arrondissement, 75015 Paris France",Orly Field,9,mi,3.0,48.8458193,2.2846695
HolidaysInParis - Bonne Nouvelle,https://www.tripadvisor.com/Hotel_Review-g187147-d23275535-Reviews-HolidaysInParis_Bonne_Nouvelle-Paris_Ile_de_France.html,"19 rue du Faubourg Saint Denis, 75010 Paris France",Orly Field,10,mi,4.0,48.868464,2.36614
Vestay Champs-Elysees,https://www.tripadvisor.com/Hotel_Review-g187147-d15300322-Reviews-Vestay_Champs_Elysees-Paris_Ile_de_France.html,"33 rue de Ponthieu, 75008 Paris France",Orly Field,10,mi,4.0,48.8710994,2.3081455
Le Jardin Saint Honore,https://www.tripadvisor.com/Hotel_Review-g187147-d21352527-Reviews-Le_Jardin_Saint_Honore-Paris_Ile_de_France.html,"6 rue Vauvilliers, 75001 Paris France",Orly Field,9,mi,4.0,48.8615749,2.3432961
Apartments WS Louvre - Sainte-Anne,https://www.tripadvisor.com/Hotel_Review-g187147-d25015824-Reviews-Apartments_WS_Louvre_Sainte_Anne-Paris_Ile_de_France.html,"63 rue Sainte Anne, 75002 Paris France",Orly Field,10,mi,4.0,48.8681048,2.3363173
Apartment WS Louvre - Etienne Marcel,https://www.tripadvisor.com/Hotel_Review-g187147-d15665459-Reviews-Apartment_WS_Louvre_Etienne_Marcel-Paris_Ile_de_France.html,"40 rue Etienne Marcel, 75002 Paris France",Orly Field,10,mi,3.0,48.8650987,2.344283
Apartments WS Grands Boulevards - Opera,https://www.tripadvisor.com/Hotel_Review-g187147-d19856287-Reviews-Apartments_WS_Grands_Boulevards_Opera-Paris_Ile_de_France.html,"32 rue Drouot, 75009 Paris France",Orly Field,10,mi,3.5,48.8746784,2.3409317
Apartments WS Marais - Musee Pompidou,https://www.tripadvisor.com/Hotel_Review-g187147-d19856303-Reviews-Apartments_WS_Marais_Musee_Pompidou-Paris_Ile_de_France.html,"151 rue du Temple, 75003 Paris France",Orly Field,9,mi,3.0,48.8641214,2.3588822
La Maison Saint-charles,https://www.tripadvisor.com/Hotel_Review-g187147-d24864925-Reviews-La_Maison_Saint_charles-Paris_Ile_de_France.html,"310 rue de Vaugirard, 75015 Paris France",Orly Field,9,mi,4.0,48.8377376,2.2971862
The Residence - Luxury 4 Bedroom Paris Center 2 & 4,https://www.tripadvisor.com/Hotel_Review-g187147-d15666834-Reviews-The_Residence_Luxury_4_Bedroom_Paris_Center_2_4-Paris_Ile_de_France.html,"85 rue la Fayette, 75009 Paris France",Orly Field,10,mi,3.0,48.8770547,2.3480571
Hotel Elysee Haussmann,https://www.tripadvisor.com/Hotel_Review-g187147-d7218339-Reviews-Hotel_Elysee_Haussmann-Paris_Ile_de_France.html,"24 rue d Amsterdam, 75009 Paris France",Orly Field,10,mi,4.0,48.8778129,2.3251049257032417
Peniche - Le Nenuphar,https://www.tripadvisor.com/Hotel_Review-g187147-d8784902-Reviews-Peniche_Le_Nenuphar-Paris_Ile_de_France.html,"50 quai D Austerlitz, 75013 Paris France",Orly Field,8,mi,4.0,48.8411758,2.369142
Quartier Latin 2,https://www.tripadvisor.com/Hotel_Review-g187147-d1227170-Reviews-Quartier_Latin_2-Paris_Ile_de_France.html,"8 rue de la Harpe, 75005 Paris France",Orly Field,9,mi,3.5,48.8528686,2.3445463
Comfort Inn Montmartre,https://www.tripadvisor.com/Hotel_Review-g187147-d1463309-Reviews-Comfort_Inn_Montmartre-Paris_Ile_de_France.html,"13 rue Lecluse, 75017 Paris France",Orly Field,11,mi,3.0,48.883993,2.325392
HolidaysInParis Bourg Tibourg,https://www.tripadvisor.com/Hotel_Review-g187147-d17453484-Reviews-HolidaysInParis_Bourg_Tibourg-Paris_Ile_de_France.html,"3 rue du Bourg Tibourg, 75004 Paris France",Orly Field,9,mi,4.0,48.8567682,2.3553712
Relais De Paris Montmartre,https://www.tripadvisor.com/Hotel_Review-g187147-d4353989-Reviews-Relais_De_Paris_Montmartre-Paris_Ile_de_France.html,"68 bvd de Clichy Paris 75018, Paris France",Orly Field,11,mi,3.0,48.883566,2.33411
Bellechasse Suite Apartment,https://www.tripadvisor.com/Hotel_Review-g187147-d12838715-Reviews-Bellechasse_Suite_Apartment-Paris_Ile_de_France.html,"57 rue de Bellechasse, 75007 Paris France",Orly Field,9,mi,3.0,48.8550691,2.320118
My Maison In Paris - Ile Saint-Louis,https://www.tripadvisor.com/Hotel_Review-g187147-d17467763-Reviews-My_Maison_In_Paris_Ile_Saint_Louis-Paris_Ile_de_France.html,"8 rue Jean du Bellay, 75004 Paris France",Orly Field,9,mi,3.0,48.8530289,2.3537454
Le Nest by Sweet Inn,https://www.tripadvisor.com/Hotel_Review-g187147-d26342586-Reviews-Le_Nest_by_Sweet_Inn-Paris_Ile_de_France.html,"5 Rue Lécluse, 17th Arr, 75017 Paris France",Orly Field,11,mi,3.0,48.8836225,2.325589
Studios Paris Appartement - Le Jardin de Montmartre,https://www.tripadvisor.com/Hotel_Review-g187147-d7118996-Reviews-Studios_Paris_Appartement_Le_Jardin_de_Montmartre-Paris_Ile_de_France.html,"Rue Chappe, 75018 Paris France",Orly Field,11,mi,4.0,48.8841369,2.3415513
Rambuteau Apartment,https://www.tripadvisor.com/Hotel_Review-g187147-d4353239-Reviews-Rambuteau_Apartment-Paris_Ile_de_France.html,"20 rue Rambuteau, 75003 Paris France",Orly Field,9,mi,1.0,48.8609015,2.35461
Furnished Apartment Near Eiffel Tower,https://www.tripadvisor.com/Hotel_Review-g187147-d15697531-Reviews-Furnished_Apartment_Near_Eiffel_Tower-Paris_Ile_de_France.html,"Avenue George V, 75008 Paris France",Orly Field,10,mi,4.0,48.8685836,2.301129
Comete Studios,https://www.tripadvisor.com/Hotel_Review-g187147-d15687145-Reviews-Comete_Studios-Paris_Ile_de_France.html,"17 rue de la Comete, 75007 Paris France",Orly Field,9,mi,3.0,48.8587419,2.3092214
Havre de Paix,https://www.tripadvisor.com/Hotel_Review-g187147-d15520933-Reviews-Havre_de_Paix-Paris_Ile_de_France.html,"59 Rue Pierre Brossolette, 92320 Paris France",Orly Field,6,mi,5.0,48.8008019,2.2793244
Havre de Paix,https://www.tripadvisor.com/Hotel_Review-g187147-d15520933-Reviews-Havre_de_Paix-Paris_Ile_de_France.html,"59 Rue Pierre Brossolette, 92320 Paris France",Orly Field,6,mi,2.0,48.8008019,2.2793244
Le Marais - Hotel De Ville,https://www.tripadvisor.com/Hotel_Review-g187147-d10477788-Reviews-Le_Marais_Hotel_De_Ville-Paris_Ile_de_France.html,"4th Arr 23 rue du Renard, 75004 Paris France",Orly Field,9,mi,3.0,48.8592267,2.3522466
Hotel de la Paix,https://www.tripadvisor.com/Hotel_Review-g187147-d6622258-Reviews-Hotel_de_la_Paix-Paris_Ile_de_France.html,"53 rue Myrha, 75018 Paris France",Orly Field,11,mi,2.0,48.8868521,2.3519688
Appartement Avenue Foch,https://www.tripadvisor.com/Hotel_Review-g187147-d6583910-Reviews-Appartement_Avenue_Foch-Paris_Ile_de_France.html,"58 avenue Foch, 75116 Paris France",Orly Field,11,mi,5.0,48.8730601,2.2821431
B&B Brigitte,https://www.tripadvisor.com/Hotel_Review-g187147-d15873710-Reviews-B_B_Brigitte-Paris_Ile_de_France.html,"Rue Maitre Albert, 75005 Paris France",Orly Field,9,mi,3.0,48.8505562,2.3496113
Luxury Apartments At Notre Dame,https://www.tripadvisor.com/Hotel_Review-g187147-d15646357-Reviews-Luxury_Apartments_At_Notre_Dame-Paris_Ile_de_France.html,"Rue De La Harpe, 75005 Paris France",Orly Field,8,mi,3.0,48.8519549,2.3441692
Edgar Suites Sentier,https://www.tripadvisor.com/Hotel_Review-g187147-d26591063-Reviews-Edgar_Suites_Sentier-Paris_Ile_de_France.html,"37 rue du Sentier, 75002 Paris France",Orly Field,9,mi,4.0,48.870055,2.3462615
Residence Grands Boulevards (Chenier),https://www.tripadvisor.com/Hotel_Review-g187147-d22840476-Reviews-Residence_Grands_Boulevards_Chenier-Paris_Ile_de_France.html,"3 rue Chenier, 75002 Paris France",Orly Field,10,mi,4.0,48.8690187,2.3515531
Maison de Lignieres B&B,https://www.tripadvisor.com/Hotel_Review-g187147-d17547560-Reviews-Maison_de_Lignieres_B_B-Paris_Ile_de_France.html,"46 rue Galilee, 75116 Paris France",Orly Field,10,mi,4.0,48.8704049,2.2969795
Apartments WS Hotel de Ville - Beaubourg,https://www.tripadvisor.com/Hotel_Review-g187147-d25396386-Reviews-Apartments_WS_Hotel_de_Ville_Beaubourg-Paris_Ile_de_France.html,"58 Rue Beaubourg, 75003 Paris France",Orly Field,9,mi,4.0,48.8630039,2.3545903
Lovely Nest Eiffel,https://www.tripadvisor.com/Hotel_Review-g187147-d13115662-Reviews-Lovely_Nest_Eiffel-Paris_Ile_de_France.html,"Rue Jean Nicot, Paris France",Orly Field,10,mi,3.0,48.8610546,2.3070381
Paranjib Guest House,https://www.tripadvisor.com/Hotel_Review-g187147-d6942991-Reviews-Paranjib_Guest_House-Paris_Ile_de_France.html,"23 avenue Villemain, 75014 Paris France",Orly Field,8,mi,3.0,48.8318887,2.3167978
Bastille ChicSuites,https://www.tripadvisor.com/Hotel_Review-g187147-d21393539-Reviews-Bastille_ChicSuites-Paris_Ile_de_France.html,"6 rue Popincourt, 75011 Paris France",Orly Field,9,mi,3.0,48.8570997,2.3776923
Hotel de la Paix Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d14957018-Reviews-Hotel_de_la_Paix_Paris-Paris_Ile_de_France.html,"14 rue Marx Dormoy, 75018 Paris France",Orly Field,11,mi,3.0,48.8856581,2.3595801
Best Western Hotel Eiffel Cambronne,https://www.tripadvisor.com/Hotel_Review-g187147-d23157510-Reviews-Best_Western_Hotel_Eiffel_Cambronne-Paris_Ile_de_France.html,"46 rue de la Croix Nivert, 75015 Paris France",Orly Field,9,mi,3.0,48.8458315,2.2983981
Hotel Bnf Mambocafe,https://www.tripadvisor.com/Hotel_Review-g187147-d11979221-Reviews-Hotel_Bnf_Mambocafe-Paris_Ile_de_France.html,"29 rue de Domremy Quartier Jeanne d'arc, 75013 Paris France",Orly Field,7,mi,4.0,48.829498,2.371516
Appart'hotel Inn City,https://www.tripadvisor.com/Hotel_Review-g187147-d1901621-Reviews-Appart_hotel_Inn_City-Paris_Ile_de_France.html,"31 rue de Thionville, 75019 Paris France",Charles De Gaulle Airport,11,mi,1.0,48.890514,2.386292
"Multiresidence De L""Elysee",https://www.tripadvisor.com/Hotel_Review-g187147-d16647246-Reviews-Multiresidence_De_L_Elysee-Paris_Ile_de_France.html,"52 rue du Colisee, 75008 Paris France",Orly Field,10,mi,5.0,48.8719832,2.3118646
"Multiresidence De L""Elysee",https://www.tripadvisor.com/Hotel_Review-g187147-d16647246-Reviews-Multiresidence_De_L_Elysee-Paris_Ile_de_France.html,"52 rue du Colisee, 75008 Paris France",Orly Field,10,mi,4.0,48.8719832,2.3118646
Bed & Breakfast Batignolles,https://www.tripadvisor.com/Hotel_Review-g187147-d5971060-Reviews-Bed_Breakfast_Batignolles-Paris_Ile_de_France.html,"29 boulevard des Batignolles, 75008 Paris France",Orly Field,11,mi,3.0,48.8825683,2.3237043
Village Montorgueil Studios,https://www.tripadvisor.com/Hotel_Review-g187147-d1582414-Reviews-Village_Montorgueil_Studios-Paris_Ile_de_France.html,"27 rue Dussoubs, 75002 Paris France",Orly Field,10,mi,4.0,48.8663751,2.3491513
Quartier Notre Dame,https://www.tripadvisor.com/Hotel_Review-g187147-d15697426-Reviews-Quartier_Notre_Dame-Paris_Ile_de_France.html,"11 rue Git le Coeur, 75006 Paris France",Orly Field,9,mi,3.0,48.8537479,2.342708
Couleurs Soleil Bed & Breakfast,https://www.tripadvisor.com/Hotel_Review-g187147-d1509258-Reviews-Couleurs_Soleil_Bed_Breakfast-Paris_Ile_de_France.html,"19 rue Oberkampf, 75011 Paris France",Orly Field,9,mi,3.5,48.8633817,2.3689965
Appartement Passy,https://www.tripadvisor.com/Hotel_Review-g187147-d6428384-Reviews-Appartement_Passy-Paris_Ile_de_France.html,"5 avenue Fremiet, 75016 Paris France",Orly Field,10,mi,4.0,48.8564732,2.2850922
Rex Ou Comprador,https://www.tripadvisor.com/Hotel_Review-g187147-d12640912-Reviews-Rex_Ou_Comprador-Paris_Ile_de_France.html,"4 B Cite Rougemont, 75009 Paris France",Orly Field,10,mi,3.0,48.8720037,2.3452695
Residence Blanche,https://www.tripadvisor.com/Hotel_Review-g187147-d15642765-Reviews-Residence_Blanche-Paris_Ile_de_France.html,"12 rue Blanche 9th District, 75009 Paris France",Orly Field,10,mi,3.0,48.8775907,2.3321008
Apartments WS Haut Marais - Carreau du Temple,https://www.tripadvisor.com/Hotel_Review-g187147-d20277974-Reviews-Apartments_WS_Haut_Marais_Carreau_du_Temple-Paris_Ile_de_France.html,"11 rue Meslay, 75003 Paris France",Orly Field,10,mi,4.0,48.8674454,2.3612581
Les Appartements du Moulin Rouge,https://www.tripadvisor.com/Hotel_Review-g187147-d6418131-Reviews-Les_Appartements_du_Moulin_Rouge-Paris_Ile_de_France.html,"17 112 rue des Moines, 75017 Paris France",Orly Field,12,mi,3.0,48.888292,2.318756
Residence Paris Suite Grenelle,https://www.tripadvisor.com/Hotel_Review-g187147-d12072590-Reviews-Residence_Paris_Suite_Grenelle-Paris_Ile_de_France.html,"2 rue Duvivier, 75007 Paris France",Orly Field,9,mi,4.0,48.8576819,2.3065396
Sejours et Affaires Paris La Villette,https://www.tripadvisor.com/Hotel_Review-g187147-d1514013-Reviews-Sejours_et_Affaires_Paris_La_Villette-Paris_Ile_de_France.html,"10 rue Emile Reynaud, 75019 Paris France",Charles De Gaulle Airport,10,mi,2.0,48.90178,2.388449
Appartement Montmartre,https://www.tripadvisor.com/Hotel_Review-g187147-d2686946-Reviews-Appartement_Montmartre-Paris_Ile_de_France.html,"rue Bachelet, 75018 Paris France",Orly Field,11,mi,2.0,48.8886232,2.3448954
Sweet Inn Aboukir II Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d12518887-Reviews-Sweet_Inn_Aboukir_II_Paris-Paris_Ile_de_France.html,"2 rue de l Amiral Coligny 108 Rue D'Aboukir, 75001 Paris France",Orly Field,9,mi,3.5,48.8621576,2.337035643537315
Le Camping des Grands Voisins,https://www.tripadvisor.com/Hotel_Review-g187147-d12474273-Reviews-Le_Camping_des_Grands_Voisins-Paris_Ile_de_France.html,"82 avenue Denfert Rochereau, 75014 Paris France",Orly Field,8,mi,3.0,48.8367589,2.3344967
Le Camping des Grands Voisins,https://www.tripadvisor.com/Hotel_Review-g187147-d12474273-Reviews-Le_Camping_des_Grands_Voisins-Paris_Ile_de_France.html,"82 avenue Denfert Rochereau, 75014 Paris France",Orly Field,8,mi,4.0,48.8367589,2.3344967
BP Apartments - Le Marais Oberkampf Area,https://www.tripadvisor.com/Hotel_Review-g187147-d7179502-Reviews-BP_Apartments_Le_Marais_Oberkampf_Area-Paris_Ile_de_France.html,"24 rue des Vertus, 75003 Paris France",Orly Field,9,mi,4.0,48.8646172,2.3580788
Apartments Trocadero Upper 16TH,https://www.tripadvisor.com/Hotel_Review-g187147-d1146514-Reviews-Apartments_Trocadero_Upper_16TH-Paris_Ile_de_France.html,"106 rue de Longchamp, 75116 Paris France",Orly Field,10,mi,3.0,48.8663188,2.281036
Bed And Breakfast Bolero,https://www.tripadvisor.com/Hotel_Review-g187147-d5602757-Reviews-Bed_And_Breakfast_Bolero-Paris_Ile_de_France.html,"4 Villa Bolero, 75019 Paris France",Charles De Gaulle Airport,11,mi,1.0,48.890012,2.386036
Cap sur l'Etoile,https://www.tripadvisor.com/Hotel_Review-g187147-d6438857-Reviews-Cap_sur_l_Etoile-Paris_Ile_de_France.html,"Rue Galilee, 75016 Paris France",Orly Field,10,mi,5.0,48.8694142,2.2954812
Residence Bastille Liberte,https://www.tripadvisor.com/Hotel_Review-g187147-d21392596-Reviews-Residence_Bastille_Liberte-Paris_Ile_de_France.html,"18 rue de Charonne, 75011 Paris France",Orly Field,9,mi,3.0,48.8528727,2.37463
Le 66,https://www.tripadvisor.com/Hotel_Review-g187147-d13981393-Reviews-Le_66-Paris_Ile_de_France.html,"66 rue Lhomond, 75005 Paris France",Orly Field,8,mi,3.5,48.8405874,2.3487182
Le Petit Borda,https://www.tripadvisor.com/Hotel_Review-g187147-d25887114-Reviews-Le_Petit_Borda-Paris_Ile_de_France.html,"4 Rue Borda, 75003 Paris France",Orly Field,10,mi,4.0,48.8662391,2.3573976
Maison Internationale des Jeunes,https://www.tripadvisor.com/Hotel_Review-g187147-d308485-Reviews-Maison_Internationale_des_Jeunes-Paris_Ile_de_France.html,"4 rue Titon, 75011 Paris France",Orly Field,9,mi,3.0,48.8508041,2.3865921
Hotel de Savoie,https://www.tripadvisor.com/Hotel_Review-g187147-d953160-Reviews-Hotel_de_Savoie-Paris_Ile_de_France.html,"27 rue Richard Lenoir 11 Arr., 75011 Paris France",Orly Field,9,mi,3.0,48.85732,2.380588
Short Stay Group Eiffel Village Apartments Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d15319408-Reviews-Short_Stay_Group_Eiffel_Village_Apartments_Paris-Paris_Ile_de_France.html,"17 rue Fondary, 75015 Paris France",Orly Field,9,mi,3.0,48.8484916,2.2922993
Chambre d'hotes comme chez vous,https://www.tripadvisor.com/Hotel_Review-g187147-d1942734-Reviews-Chambre_d_hotes_comme_chez_vous-Paris_Ile_de_France.html,"25 rue de Bretagne, 75003 Paris France",Orly Field,9,mi,3.0,48.8625326,2.3630106
Chambre d'hotes comme chez vous,https://www.tripadvisor.com/Hotel_Review-g187147-d1942734-Reviews-Chambre_d_hotes_comme_chez_vous-Paris_Ile_de_France.html,"25 rue de Bretagne, 75003 Paris France",Orly Field,9,mi,4.0,48.8625326,2.3630106
Residence Labyrinthe,https://www.tripadvisor.com/Hotel_Review-g187147-d25214798-Reviews-Residence_Labyrinthe-Paris_Ile_de_France.html,"14 Cite du Labyrinthe, 75020 Paris France",Orly Field,10,mi,3.0,48.8669733,2.3862698
Hotel Cyrano Voltaire,https://www.tripadvisor.com/Hotel_Review-g187147-d11724875-Reviews-Hotel_Cyrano_Voltaire-Paris_Ile_de_France.html,"66 rue Sedaine, 75011 Paris France",Orly Field,9,mi,3.0,48.8581063,2.3774838
"Beauquartier Paris - Le Marais, Hotel De Ville",https://www.tripadvisor.com/Hotel_Review-g187147-d26369535-Reviews-Beauquartier_Paris_Le_Marais_Hotel_De_Ville-Paris_Ile_de_France.html,"23 Rue du Bourg Tibourg, 75004 Paris France",Orly Field,9,mi,5.0,48.8574064,2.3561578
"Beauquartier Paris - Le Marais, Hotel De Ville",https://www.tripadvisor.com/Hotel_Review-g187147-d26369535-Reviews-Beauquartier_Paris_Le_Marais_Hotel_De_Ville-Paris_Ile_de_France.html,"23 Rue du Bourg Tibourg, 75004 Paris France",Orly Field,9,mi,3.0,48.8574064,2.3561578
La Maison Hostel,https://www.tripadvisor.com/Hotel_Review-g187147-d263664-Reviews-La_Maison_Hostel-Paris_Ile_de_France.html,"67 B rue Dutot, 75015 Paris France",Orly Field,8,mi,3.0,48.837784,2.308121
Paris Historic Marais Montorgueil,https://www.tripadvisor.com/Hotel_Review-g187147-d12932530-Reviews-Paris_Historic_Marais_Montorgueil-Paris_Ile_de_France.html,"23 rue de Palestro 2nd Arr., 75002 Paris France",Orly Field,10,mi,4.0,48.865865,2.35168
Opera Louvre Holiday Apartment,https://www.tripadvisor.com/Hotel_Review-g187147-d19335860-Reviews-Opera_Louvre_Holiday_Apartment-Paris_Ile_de_France.html,"47 rue Vivienne, 75002 Paris France",Orly Field,10,mi,4.0,48.8709498,2.3411154
De l'Europe,https://www.tripadvisor.com/Hotel_Review-g187147-d1413447-Reviews-De_l_Europe-Paris_Ile_de_France.html,"74 rue Sedaine, 75011 Paris France",Orly Field,9,mi,3.0,48.8583556,2.3779875
Our House Bed & Breakfast,https://www.tripadvisor.com/Hotel_Review-g187147-d11795727-Reviews-Our_House_Bed_Breakfast-Paris_Ile_de_France.html,"15 rue Duvergier, 75019 Paris France",Orly Field,11,mi,1.0,48.889713,2.376096
Le Gite de Montmartre,https://www.tripadvisor.com/Hotel_Review-g187147-d2387601-Reviews-Le_Gite_de_Montmartre-Paris_Ile_de_France.html,"5 Passage Cottin, 75018 Paris France",Orly Field,11,mi,2.0,48.8877441,2.3460388
Centre Vendome 1,https://www.tripadvisor.com/Hotel_Review-g187147-d15655750-Reviews-Centre_Vendome_1-Paris_Ile_de_France.html,"18 rue Volney, 75002 Paris France",Orly Field,10,mi,4.0,48.8698634,2.3304999
Conde Chic Studio,https://www.tripadvisor.com/Hotel_Review-g187147-d25113280-Reviews-Conde_Chic_Studio-Paris_Ile_de_France.html,"2 Rue De Conde, 75006 Paris France",Orly Field,9,mi,2.0,48.8516484,2.3382628
Apartments WS Champs-Elysees - Colomb,https://www.tripadvisor.com/Hotel_Review-g187147-d25214323-Reviews-Apartments_WS_Champs_Elysees_Colomb-Paris_Ile_de_France.html,"14 rue Christophe Colomb, 75008 Paris France",Orly Field,10,mi,4.0,48.8697759,2.2989333
Apartments Ws Saint-lazare - Opera,https://www.tripadvisor.com/Hotel_Review-g187147-d21225510-Reviews-Apartments_Ws_Saint_lazare_Opera-Paris_Ile_de_France.html,"117 rue Saint Lazare, 75008 Paris France",Orly Field,9,mi,3.0,48.8753271,2.3257125
Notre Dame Guest House,https://www.tripadvisor.com/Hotel_Review-g187147-d15293105-Reviews-Notre_Dame_Guest_House-Paris_Ile_de_France.html,"39 rue Galande, 75005 Paris France",Orly Field,9,mi,3.0,48.8513571,2.3474507
Apartments Paris Centre - At Home Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d15617996-Reviews-Apartments_Paris_Centre_At_Home_Hotel-Paris_Ile_de_France.html,"236 rue Saint Martin, 75003 Paris France",Orly Field,9,mi,1.0,48.8644072,2.353191
